,Личность подтверждена,Стаж,На сайте,Заказы в работе,Оценка,Количество отзывов,Цена,С отличием,Топ-10 вуз,Предмет ЕГЭ,Гуманитарная наука,Естественная наука,Техническая наука,Большой стаж,Статус_Аспирант или ординатор очной формы обучения,Статус_Преподаватель университета или колледжа,Статус_Студент,Статус_Частный преподаватель,Статус_Школьный преподаватель,Формат обучения_Дистанционно,Формат обучения_У репетитора,Формат обучения_У ученика,Предмет_Английский язык,Предмет_Биология,Предмет_География,Предмет_Информатика,Предмет_Испанский язык,Предмет_Логопед,Предмет_Математика,Предмет_Музыка,Предмет_Обществознание,Предмет_Русский язык,Предмет_Физика,Предмет_Химия,Предмет_Экономика,Стаж^2,На сайте^2,Заказы в работе^2,Оценка^2,Количество отзывов^2,Стаж * На сайте,Стаж * Заказы в работе,Стаж * Оценка,Стаж * Количество отзывов,На сайте * Заказы в работе,На сайте * Оценка,На сайте * Количество отзывов,Заказы в работе * Оценка,Заказы в работе * Количество отзывов,Оценка * Количество отзывов,Стаж^2 * На сайте,Стаж^2 * Заказы в работе,Стаж^2 * Оценка,Стаж^2 * Количество отзывов,На сайте^2 * Стаж,На сайте^2 * Заказы в работе,На сайте^2 * Оценка,На сайте^2 * Количество отзывов,Заказы в работе^2 * Стаж,Заказы в работе^2 * На сайте,Заказы в работе^2 * Оценка,Заказы в работе^2 * Количество отзывов,Оценка^2 * Стаж,Оценка^2 * На сайте,Оценка^2 * Заказы в работе,Оценка^2 * Количество отзывов,Количество отзывов^2 * Стаж,Количество отзывов^2 * На сайте,Количество отзывов^2 * Заказы в работе,Количество отзывов^2 * Оценка
41,1.0,11.0,5.0,129.0,4.93,28.0,1781.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,121.0,25.0,16641.0,24.304899999999996,784.0,55.0,1419.0,54.23,308.0,645.0,24.65,140.0,635.9699999999999,3612.0,138.04,605.0,15609.0,596.53,3388.0,275.0,3225.0,123.25,700.0,183051.0,83205.0,82040.12999999999,465948.0,267.35389999999995,121.52449999999999,3135.3320999999996,680.5371999999999,8624.0,3920.0,101136.0,3865.12
42,0.0,4.0,2.0,2.0,5.0,1.0,1000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,4.0,4.0,25.0,1.0,8.0,8.0,20.0,4.0,4.0,10.0,2.0,10.0,2.0,5.0,32.0,32.0,80.0,16.0,16.0,8.0,20.0,4.0,16.0,8.0,20.0,4.0,100.0,50.0,50.0,25.0,4.0,2.0,2.0,5.0
43,0.0,26.0,1.0,9.0,5.0,1.0,1000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,676.0,1.0,81.0,25.0,1.0,26.0,234.0,130.0,26.0,9.0,5.0,1.0,45.0,9.0,5.0,676.0,6084.0,3380.0,676.0,26.0,9.0,5.0,1.0,2106.0,81.0,405.0,81.0,650.0,25.0,225.0,25.0,26.0,1.0,9.0,5.0
44,0.0,9.0,3.0,12.0,5.0,2.0,1675.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,81.0,9.0,144.0,25.0,4.0,27.0,108.0,45.0,18.0,36.0,15.0,6.0,60.0,24.0,10.0,243.0,972.0,405.0,162.0,81.0,108.0,45.0,18.0,1296.0,432.0,720.0,288.0,225.0,75.0,300.0,50.0,36.0,12.0,48.0,20.0
45,0.0,12.0,5.0,3.0,5.0,1.0,2812.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,144.0,25.0,9.0,25.0,1.0,60.0,36.0,60.0,12.0,15.0,25.0,5.0,15.0,3.0,5.0,720.0,432.0,720.0,144.0,300.0,75.0,125.0,25.0,108.0,45.0,45.0,9.0,300.0,125.0,75.0,25.0,12.0,5.0,3.0,5.0
46,0.0,23.0,5.0,8.0,5.0,2.0,4500.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,529.0,25.0,64.0,25.0,4.0,115.0,184.0,115.0,46.0,40.0,25.0,10.0,40.0,16.0,10.0,2645.0,4232.0,2645.0,1058.0,575.0,200.0,125.0,50.0,1472.0,320.0,320.0,128.0,575.0,125.0,200.0,50.0,92.0,20.0,32.0,20.0
47,0.0,27.0,4.0,1.0,5.0,1.0,3150.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,729.0,16.0,1.0,25.0,1.0,108.0,27.0,135.0,27.0,4.0,20.0,4.0,5.0,1.0,5.0,2916.0,729.0,3645.0,729.0,432.0,16.0,80.0,16.0,27.0,4.0,5.0,1.0,675.0,100.0,25.0,25.0,27.0,4.0,1.0,5.0
48,0.0,17.0,4.0,8.0,4.951179775280899,0.0,3250.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,289.0,16.0,64.0,24.51418116715061,0.0,68.0,136.0,84.17005617977529,0.0,32.0,19.804719101123595,0.0,39.60943820224719,0.0,0.0,1156.0,2312.0,1430.8909550561798,0.0,272.0,128.0,79.21887640449438,0.0,1088.0,256.0,316.8755056179775,0.0,416.74107984156035,98.05672466860244,196.11344933720488,0.0,0.0,0.0,0.0,0.0
49,0.0,34.0,3.0,10.0,5.0,1.0,4259.375,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1156.0,9.0,100.0,25.0,1.0,102.0,340.0,170.0,34.0,30.0,15.0,3.0,50.0,10.0,5.0,3468.0,11560.0,5780.0,1156.0,306.0,90.0,45.0,9.0,3400.0,300.0,500.0,100.0,850.0,75.0,250.0,25.0,34.0,3.0,10.0,5.0
50,0.0,12.0,3.0,14.0,5.0,2.0,875.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,144.0,9.0,196.0,25.0,4.0,36.0,168.0,60.0,24.0,42.0,15.0,6.0,70.0,28.0,10.0,432.0,2016.0,720.0,288.0,108.0,126.0,45.0,18.0,2352.0,588.0,980.0,392.0,300.0,75.0,350.0,50.0,48.0,12.0,56.0,20.0
51,0.0,12.0,1.0,3.0,5.0,1.0,1000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,144.0,1.0,9.0,25.0,1.0,12.0,36.0,60.0,12.0,3.0,5.0,1.0,15.0,3.0,5.0,144.0,432.0,720.0,144.0,12.0,3.0,5.0,1.0,108.0,9.0,45.0,9.0,300.0,25.0,75.0,25.0,12.0,1.0,3.0,5.0
52,1.0,1.0,0.5,2.0,5.0,1.0,966.6666666666666,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25,4.0,25.0,1.0,0.5,2.0,5.0,1.0,1.0,2.5,0.5,10.0,2.0,5.0,0.5,2.0,5.0,1.0,0.25,0.5,1.25,0.25,4.0,2.0,20.0,4.0,25.0,12.5,50.0,25.0,1.0,0.5,2.0,5.0
53,1.0,6.0,4.0,21.0,5.0,3.0,1775.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,16.0,441.0,25.0,9.0,24.0,126.0,30.0,18.0,84.0,20.0,12.0,105.0,63.0,15.0,144.0,756.0,180.0,108.0,96.0,336.0,80.0,48.0,2646.0,1764.0,2205.0,1323.0,150.0,100.0,525.0,75.0,54.0,36.0,189.0,45.0
54,0.0,34.0,1.0,18.0,4.951179775280899,0.0,500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1156.0,1.0,324.0,24.51418116715061,0.0,34.0,612.0,168.34011235955057,0.0,18.0,4.951179775280899,0.0,89.12123595505618,0.0,0.0,1156.0,20808.0,5723.563820224719,0.0,34.0,18.0,4.951179775280899,0.0,11016.0,324.0,1604.1822471910111,0.0,833.4821596831207,24.51418116715061,441.255261008711,0.0,0.0,0.0,0.0,0.0
55,1.0,1.0,0.0,2.0,4.951179775280899,0.0,1375.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,24.51418116715061,0.0,0.0,2.0,4.951179775280899,0.0,0.0,0.0,0.0,9.902359550561798,0.0,0.0,0.0,2.0,4.951179775280899,0.0,0.0,0.0,0.0,0.0,4.0,0.0,19.804719101123595,0.0,24.51418116715061,0.0,49.02836233430122,0.0,0.0,0.0,0.0,0.0
56,0.0,30.0,0.75,0.0,4.951179775280899,0.0,783.3333333333334,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,900.0,0.5625,0.0,24.51418116715061,0.0,22.5,0.0,148.53539325842695,0.0,0.0,3.713384831460674,0.0,0.0,0.0,0.0,675.0,0.0,4456.061797752809,0.0,16.875,0.0,2.7850386235955056,0.0,0.0,0.0,0.0,0.0,735.4254350145184,18.385635875362958,0.0,0.0,0.0,0.0,0.0,0.0
57,1.0,7.0,0.0,2.0,4.951179775280899,0.0,1000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,0.0,4.0,24.51418116715061,0.0,0.0,14.0,34.65825842696629,0.0,0.0,0.0,0.0,9.902359550561798,0.0,0.0,0.0,98.0,242.60780898876405,0.0,0.0,0.0,0.0,0.0,28.0,0.0,19.804719101123595,0.0,171.59926817005427,0.0,49.02836233430122,0.0,0.0,0.0,0.0,0.0
58,0.0,3.0,1.0,1.0,4.951179775280899,0.0,1280.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,24.51418116715061,0.0,3.0,3.0,14.853539325842696,0.0,1.0,4.951179775280899,0.0,4.951179775280899,0.0,0.0,9.0,9.0,44.56061797752809,0.0,3.0,1.0,4.951179775280899,0.0,3.0,1.0,4.951179775280899,0.0,73.54254350145183,24.51418116715061,24.51418116715061,0.0,0.0,0.0,0.0,0.0
59,1.0,12.0,1.0,1.0,4.951179775280899,0.0,2000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,144.0,1.0,1.0,24.51418116715061,0.0,12.0,12.0,59.414157303370786,0.0,1.0,4.951179775280899,0.0,4.951179775280899,0.0,0.0,144.0,144.0,712.9698876404494,0.0,12.0,1.0,4.951179775280899,0.0,12.0,1.0,4.951179775280899,0.0,294.1701740058073,24.51418116715061,24.51418116715061,0.0,0.0,0.0,0.0,0.0
60,1.0,16.0,0.8333333333333334,0.0,4.951179775280899,0.0,1750.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,256.0,0.6944444444444445,0.0,24.51418116715061,0.0,13.333333333333334,0.0,79.21887640449438,0.0,0.0,4.125983146067416,0.0,0.0,0.0,0.0,213.33333333333334,0.0,1267.50202247191,0.0,11.111111111111112,0.0,3.4383192883895135,0.0,0.0,0.0,0.0,0.0,392.22689867440977,20.428484305958843,0.0,0.0,0.0,0.0,0.0,0.0
61,1.0,46.0,0.9166666666666666,1.0,4.951179775280899,0.0,500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2116.0,0.8402777777777777,1.0,24.51418116715061,0.0,42.166666666666664,46.0,227.75426966292133,0.0,0.9166666666666666,4.538581460674157,0.0,4.951179775280899,0.0,0.0,1939.6666666666665,2116.0,10476.696404494382,0.0,38.65277777777777,0.8402777777777777,4.16036633895131,0.0,46.0,0.9166666666666666,4.951179775280899,0.0,1127.6523336889281,22.471332736554725,24.51418116715061,0.0,0.0,0.0,0.0,0.0
62,0.0,7.0,2.0,1.0,4.951179775280899,0.0,1500.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,4.0,1.0,24.51418116715061,0.0,14.0,7.0,34.65825842696629,0.0,2.0,9.902359550561798,0.0,4.951179775280899,0.0,0.0,98.0,49.0,242.60780898876405,0.0,28.0,4.0,19.804719101123595,0.0,7.0,2.0,4.951179775280899,0.0,171.59926817005427,49.02836233430122,24.51418116715061,0.0,0.0,0.0,0.0,0.0
63,0.0,13.0,1.0,0.0,4.951179775280899,0.0,900.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,169.0,1.0,0.0,24.51418116715061,0.0,13.0,0.0,64.36533707865169,0.0,0.0,4.951179775280899,0.0,0.0,0.0,0.0,169.0,0.0,836.7493820224719,0.0,13.0,0.0,4.951179775280899,0.0,0.0,0.0,0.0,0.0,318.6843551729579,24.51418116715061,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,12.0,4.0,19.0,4.951179775280899,0.0,1500.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,144.0,16.0,361.0,24.51418116715061,0.0,48.0,228.0,59.414157303370786,0.0,76.0,19.804719101123595,0.0,94.07241573033707,0.0,0.0,576.0,2736.0,712.9698876404494,0.0,192.0,304.0,79.21887640449438,0.0,4332.0,1444.0,1787.3758988764046,0.0,294.1701740058073,98.05672466860244,465.7694421758616,0.0,0.0,0.0,0.0,0.0
65,0.0,14.0,1.0,3.0,4.951179775280899,0.0,2175.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,196.0,1.0,9.0,24.51418116715061,0.0,14.0,42.0,69.31651685393258,0.0,3.0,4.951179775280899,0.0,14.853539325842696,0.0,0.0,196.0,588.0,970.4312359550562,0.0,14.0,3.0,4.951179775280899,0.0,126.0,9.0,44.56061797752809,0.0,343.19853634010855,24.51418116715061,73.54254350145183,0.0,0.0,0.0,0.0,0.0
66,1.0,14.0,3.0,0.0,4.951179775280899,0.0,1800.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,196.0,9.0,0.0,24.51418116715061,0.0,42.0,0.0,69.31651685393258,0.0,0.0,14.853539325842696,0.0,0.0,0.0,0.0,588.0,0.0,970.4312359550562,0.0,126.0,0.0,44.56061797752809,0.0,0.0,0.0,0.0,0.0,343.19853634010855,73.54254350145183,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,9.0,3.0,0.0,4.951179775280899,0.0,3012.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,81.0,9.0,0.0,24.51418116715061,0.0,27.0,0.0,44.56061797752809,0.0,0.0,14.853539325842696,0.0,0.0,0.0,0.0,243.0,0.0,401.0455617977528,0.0,81.0,0.0,44.56061797752809,0.0,0.0,0.0,0.0,0.0,220.6276305043555,73.54254350145183,0.0,0.0,0.0,0.0,0.0,0.0
68,1.0,15.0,3.0,1.0,4.951179775280899,0.0,800.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,225.0,9.0,1.0,24.51418116715061,0.0,45.0,15.0,74.26769662921348,0.0,3.0,14.853539325842696,0.0,4.951179775280899,0.0,0.0,675.0,225.0,1114.0154494382023,0.0,135.0,9.0,44.56061797752809,0.0,15.0,3.0,4.951179775280899,0.0,367.7127175072592,73.54254350145183,24.51418116715061,0.0,0.0,0.0,0.0,0.0
69,0.0,18.0,2.0,4.0,4.951179775280899,0.0,2381.25,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,324.0,4.0,16.0,24.51418116715061,0.0,36.0,72.0,89.12123595505618,0.0,8.0,9.902359550561798,0.0,19.804719101123595,0.0,0.0,648.0,1296.0,1604.1822471910111,0.0,72.0,16.0,19.804719101123595,0.0,288.0,32.0,79.21887640449438,0.0,441.255261008711,49.02836233430122,98.05672466860244,0.0,0.0,0.0,0.0,0.0
70,0.0,7.0,2.0,0.0,4.951179775280899,0.0,1500.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,4.0,0.0,24.51418116715061,0.0,14.0,0.0,34.65825842696629,0.0,0.0,9.902359550561798,0.0,0.0,0.0,0.0,98.0,0.0,242.60780898876405,0.0,28.0,0.0,19.804719101123595,0.0,0.0,0.0,0.0,0.0,171.59926817005427,49.02836233430122,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,4.0,2.0,0.0,4.951179775280899,0.0,412.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,4.0,0.0,24.51418116715061,0.0,8.0,0.0,19.804719101123595,0.0,0.0,9.902359550561798,0.0,0.0,0.0,0.0,32.0,0.0,79.21887640449438,0.0,16.0,0.0,19.804719101123595,0.0,0.0,0.0,0.0,0.0,98.05672466860244,49.02836233430122,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,42.0,2.0,0.0,4.951179775280899,0.0,2333.333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1764.0,4.0,0.0,24.51418116715061,0.0,84.0,0.0,207.94955056179776,0.0,0.0,9.902359550561798,0.0,0.0,0.0,0.0,3528.0,0.0,8733.881123595505,0.0,168.0,0.0,19.804719101123595,0.0,0.0,0.0,0.0,0.0,1029.5956090203256,49.02836233430122,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,14.0,1.0,0.0,4.951179775280899,0.0,1233.3333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,196.0,1.0,0.0,24.51418116715061,0.0,14.0,0.0,69.31651685393258,0.0,0.0,4.951179775280899,0.0,0.0,0.0,0.0,196.0,0.0,970.4312359550562,0.0,14.0,0.0,4.951179775280899,0.0,0.0,0.0,0.0,0.0,343.19853634010855,24.51418116715061,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,6.0,1.0,0.0,4.951179775280899,0.0,1200.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,1.0,0.0,24.51418116715061,0.0,6.0,0.0,29.707078651685393,0.0,0.0,4.951179775280899,0.0,0.0,0.0,0.0,36.0,0.0,178.24247191011236,0.0,6.0,0.0,4.951179775280899,0.0,0.0,0.0,0.0,0.0,147.08508700290366,24.51418116715061,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,12.0,1.0,0.0,4.951179775280899,0.0,1200.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,144.0,1.0,0.0,24.51418116715061,0.0,12.0,0.0,59.414157303370786,0.0,0.0,4.951179775280899,0.0,0.0,0.0,0.0,144.0,0.0,712.9698876404494,0.0,12.0,0.0,4.951179775280899,0.0,0.0,0.0,0.0,0.0,294.1701740058073,24.51418116715061,0.0,0.0,0.0,0.0,0.0,0.0
76,1.0,26.0,1.0,1.0,4.951179775280899,0.0,1000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,676.0,1.0,1.0,24.51418116715061,0.0,26.0,26.0,128.73067415730338,0.0,1.0,4.951179775280899,0.0,4.951179775280899,0.0,0.0,676.0,676.0,3346.9975280898875,0.0,26.0,1.0,4.951179775280899,0.0,26.0,1.0,4.951179775280899,0.0,637.3687103459158,24.51418116715061,24.51418116715061,0.0,0.0,0.0,0.0,0.0
77,0.0,9.0,1.0,0.0,4.951179775280899,0.0,800.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,81.0,1.0,0.0,24.51418116715061,0.0,9.0,0.0,44.56061797752809,0.0,0.0,4.951179775280899,0.0,0.0,0.0,0.0,81.0,0.0,401.0455617977528,0.0,9.0,0.0,4.951179775280899,0.0,0.0,0.0,0.0,0.0,220.6276305043555,24.51418116715061,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,34.0,1.0,0.0,4.951179775280899,0.0,875.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1156.0,1.0,0.0,24.51418116715061,0.0,34.0,0.0,168.34011235955057,0.0,0.0,4.951179775280899,0.0,0.0,0.0,0.0,1156.0,0.0,5723.563820224719,0.0,34.0,0.0,4.951179775280899,0.0,0.0,0.0,0.0,0.0,833.4821596831207,24.51418116715061,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,6.0,1.0,0.0,4.951179775280899,0.0,1000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,1.0,0.0,24.51418116715061,0.0,6.0,0.0,29.707078651685393,0.0,0.0,4.951179775280899,0.0,0.0,0.0,0.0,36.0,0.0,178.24247191011236,0.0,6.0,0.0,4.951179775280899,0.0,0.0,0.0,0.0,0.0,147.08508700290366,24.51418116715061,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,2.0,1.0,0.0,4.951179775280899,0.0,775.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,24.51418116715061,0.0,2.0,0.0,9.902359550561798,0.0,0.0,4.951179775280899,0.0,0.0,0.0,0.0,4.0,0.0,19.804719101123595,0.0,2.0,0.0,4.951179775280899,0.0,0.0,0.0,0.0,0.0,49.02836233430122,24.51418116715061,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,3.0,1.0,0.0,4.951179775280899,0.0,375.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,24.51418116715061,0.0,3.0,0.0,14.853539325842696,0.0,0.0,4.951179775280899,0.0,0.0,0.0,0.0,9.0,0.0,44.56061797752809,0.0,3.0,0.0,4.951179775280899,0.0,0.0,0.0,0.0,0.0,73.54254350145183,24.51418116715061,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,10.0,1.0,0.0,4.951179775280899,0.0,700.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,1.0,0.0,24.51418116715061,0.0,10.0,0.0,49.51179775280899,0.0,0.0,4.951179775280899,0.0,0.0,0.0,0.0,100.0,0.0,495.1179775280899,0.0,10.0,0.0,4.951179775280899,0.0,0.0,0.0,0.0,0.0,245.1418116715061,24.51418116715061,0.0,0.0,0.0,0.0,0.0,0.0
